visitor_id,client_id
953523359_69467692871,1021867
339974112_73803934391,1021986
395494057_97545527956,1022124
521564291_83209084522,1022220
749239340_2992299298,1022510
912955183_97508825807,1022555
759983606_9053219724,1022555
467941094_90314457682,1022723
222892370_77289666960,1022744
64612836_72700490221,1023056
426649923_12941800813,1023316
856608739_61262839578,1023362
852711337_65809251862,1023362
77139060_50814174902,1023460
218618365_40846756211,1023699
769450093_17858944975,1024113
260622942_27294247165,1024220
883914069_57767678650,1024268
350250484_67915476787,1024486
583811291_33233471188,1024896
688532284_36994027371,1024898
246797532_74937559310,1025015
629802856_30662915211,1025180
503513267_32927441973,1025180
152805969_31666312359,1025369
586659166_12735940423,1025414
74887680_49408715916,1025467
880473901_12465552620,1025577
586544446_91722139676,1025595
632839600_60146451011,1025703
773868460_48432113880,1025949
500900878_99919189189,1025949
611653713_47362277532,1026120
704848136_33880293781,1026177
784467405_61965936840,1026701
782211500_57841388375,1027595
793250230_83713440021,1027831
175516618_93083372156,1027952
481961329_43980194793,1027958
555503263_87409727254,1027971
106884452_47090796348,1028416
898353703_10486983165,1028493
689013775_88880378062,1028493
95097658_77438306442,1028720
212631019_21548166251,1029090
849746347_63610926986,1029090
835631442_17997959542,1029502
119725259_87692205662,1029878
929087097_93292605295,1029986
668479163_28551991245,1029999
386602368_17797324664,1030203
398253884_88734942806,1030222
583146829_6996027773,1031166
252384214_68081820797,1031274
945626787_81708610547,1031601
221690294_90017677997,1031663
880340839_51590253454,1031921
827448753_618925919,1032410
147667378_82800406701,1032721
346426516_64216315563,1033134
99555176_46557097951,1033552
640189142_53069901543,1033609
326589053_71631842593,1033745
820408323_13272496298,1033853
506179126_97184833729,1033853
737926212_6683179308,1033888
406407447_79381691847,1033902
809695134_54539845718,1033915
629364957_58669499525,1034218
615450994_65330432478,1034218
423447439_73346897792,1034218
549329309_59225865907,1034465
260465941_24733716073,1034855
884562593_3368207374,1035107
428718917_16577158493,1035115
881744244_1994435420,1035196
102167714_55036099327,1035211
234163652_47507483967,1035291
57749071_34560929445,1035291
87954133_67620690811,1036271
948624424_91281829392,1036396
918345980_14288308087,1036396
73376619_91095765597,1036929
923506008_83823606717,1036960
359568848_53148125437,1037038
312795326_65775628542,1037038
195527804_18991762793,1037226
892197002_62641871207,1037251
705991858_1193050183,1037251
388643349_63834846525,1037251
55536243_80728009837,1037251
114584957_44961537373,1037427
38128368_52287149774,1037841
753557591_61401655936,1037841
843252985_22056836728,1038164
38140299_80790043010,1038164
761684274_34601987277,1038164
970278820_47486695681,1038502
607441861_43317525745,1038502
25396185_51825690638,1038536
815107925_68769494443,1038609
848626552_86073707751,1038683
608845745_96846442377,1038746
991115319_92846624239,1038746
385127614_63118921056,1038898
536815136_67424231342,1039176
760008842_84883805927,1040359
462675872_55939194617,1040471
926154011_12039407773,1041248
681147474_34311713072,1041265
529348162_69997023139,1041338
292767128_38022963699,1041695
477010631_57790883302,1041929
308733205_39723618980,1041930
780551321_33355540744,1042147
753097979_40561047050,1042347
592632193_99552392786,1042593
856009423_49863260201,1042799
53815911_69894367596,1042803
23190149_37193228937,1042806
382813057_78778227242,1043374
277669824_64174288144,1043717
230227182_28344558093,1043949
573040186_17109828111,1043977
525893098_31148632798,1044073
518548211_57328200062,1044199
300461803_35178397670,1044267
747809842_42159018996,1044267
720024235_50864482076,1044267
524001979_2784062665,1044443
323460276_20148365956,1044633
141279537_22543359017,1044736
136116298_70712766954,1044928
972774405_78543835101,1044928
677558598_47142110543,1044928
788013446_85679981785,1045441
882617855_15001812259,1045632
180409625_27547648635,1045793
11157194_25018973776,1045820
504174295_89307895179,1046045
534606158_75090850900,1046160
846717865_10895807542,1046160
186985154_28563133166,1046182
497148242_28776374809,1046276
529548519_26986768868,1046468
155798087_54598577242,1046539
493252608_88570220011,1046915
10471684_89951811641,1047370
866562495_56885294060,1047671
973538750_21397504060,1048065
477786110_54819392879,1048239
110143426_36009078474,1048676
628004930_25596147857,1048888
541481581_82730699911,1049315
550239845_48047691927,1049315
376355737_11743430157,1049809
944221254_14310241970,1050296
834517528_32822240867,1050592
932762317_34159534713,1050966
952331197_65313947016,1051082
188736134_52810841591,1051156
691697523_29321152363,1051166
893089181_26668942075,1051377
262964017_3145917632,1051377
758438717_86840706658,1051611
367953853_17303787383,1051623
641742799_26108528016,1051820
55706041_42876253037,1051883
373356166_35081335741,1051883
771649976_44013340912,1052179
725825731_77334106866,1052576
888537117_71074215696,1052702
611856400_53941818031,1052802
826053210_3725769143,1052899
148781441_53100600900,1053029
101187295_84172983455,1053249
719675541_99426961812,1053587
251801556_80605858091,1053696
984939298_34833496562,1054668
134597817_4385441362,1054786
845761002_62152772619,1054916
656190558_83670606250,1054921
69763957_35523618468,1055254
524645440_99285081591,1055299
843515326_18360238014,1055796
73919_69366150733,1056528
92544055_95868386429,1056528
227028231_80816040673,1056689
265225529_10631680704,1056722
745204945_80918628819,1056736
146566350_62737778077,1056766
542206036_2717140276,1056837
380135694_58882317023,1057253
330770719_90284306057,1057345
371963157_38668950300,1057570
550768315_55896305579,1057612
613279905_95164586733,1057707
433203917_7824811369,1057707
721342710_18858689159,1057707
575613900_62969335827,1057837
869817883_46309936421,1058163
656756257_89527288542,1058509
680338259_98226647914,1058810
387929566_16223016060,1058914
826395856_57200292323,1058914
689940600_46684215450,1059370
395806949_54778889607,1059481
619625798_1900367034,1059537
826385359_6800584068,1059724
42961152_80474339634,1059936
982500832_4911439965,1060169
667121681_77899294307,1060354
844634781_92125318569,1060354
223591510_74756520812,1060354
739523978_91062477182,1060628
698082508_78885366041,1060653
491094821_48194392003,1060676
594600909_78801901986,1060842
358562629_42602652792,1060955
597380595_68146736728,1060988
772226954_45251048160,1061120
969617970_1764779168,1061161
699838015_36010461157,1061161
607751466_77668253314,1061300
747561603_19792176255,1061310
953971324_58425727566,1061430
260101761_51889442492,1061543
240371695_37391099060,1061800
491342531_42859894238,1062412
905756329_68231330887,1062464
357936472_94498455048,1062464
413110489_69673096446,1062473
76471507_56711086325,1062544
119251049_40060786426,1062722
833003961_58768895883,1062737
874290012_28953421021,1062737
873420349_66933656989,1062828
652079636_98167710922,1063395
601721629_63397029702,1063936
713505102_49828826678,1064246
847083062_36293256340,1064476
198577713_84072434446,1064624
34739512_30751900434,1064690
504357186_26063668171,1064690
361138583_57888232677,1064769
564380340_97991761814,1064795
178297385_55174462241,1064850
413502968_53805562779,1065037
186410303_33305968047,1065324
857576429_49823393242,1065324
661864720_48131436874,1065421
486045617_92767800046,1066044
368392319_51361267587,1066132
959121363_2808331954,1066132
188911573_4887020909,1066226
995757975_60288305387,1066661
165735803_82745323413,1066894
642519343_65791931209,1067041
619712701_54563452934,1067325
62845141_42263943711,1067510
162569965_1130435258,1067579
331071096_19146485465,1068345
933125696_21360845298,1068441
464444345_43620303571,1068491
177688409_61563185631,1068616
397335579_6788760194,1068855
687463212_94611984094,1070909
94647175_97256204821,1070949
792453180_22204482670,1071253
66160749_63443003687,1071368
435189740_63966456747,1071976
485135326_4707666472,1072044
164159286_9903444376,1072312
572589448_34924856784,1072592
147227086_58012714966,1072592
198829713_85888736018,1072778
596912047_91549094174,1072831
913940952_77179447305,1072927
142312436_61161798993,1072983
144024685_23993203536,1072995
176541447_21198574957,1073661
770756189_13554829913,1073670
249469114_13697976068,1074001
640023106_33841624919,1074213
739249221_36331536271,1074528
717423334_17963886696,1074578
526428588_22696789773,1074757
267992250_82162878767,1075066
865733865_81621381412,1075238
132789347_59406023830,1075256
265822715_35368259772,1075613
247050739_93559069860,1076354
47450548_93399952224,1076454
625193532_21773912604,1076459
393103857_23469020336,1076673
293780392_96928610767,1076900
628375793_15699928538,1077064
57565442_59087787650,1077064
584589174_97569049978,1077064
623935382_15264502833,1077479
805961931_51792330099,1077506
544838046_13323287604,1077656
849014514_8205861866,1077660
36814959_78662982014,1077700
499180544_34187732074,1078275
962565179_81577185267,1078722
236281924_45074695096,1078809
998853355_9550500118,1078850
20116921_55519042849,1079175
67557542_41116164320,1079220
259714052_60148886162,1079617
37587194_94470954451,1079786
465087306_74781242490,1080489
930732324_57289620598,1080562
824939004_86249673006,1081002
809569424_81600106359,1081195
98990577_74624332241,1081382
889837302_97364841269,1081417
177562071_65278452379,1081771
590403391_22414396126,1081847
930267185_16567145873,1081847
369044394_54898457484,1082499
176908750_11311006033,1082833
584550384_85123609590,1083547
480369638_38669333741,1083547
242337436_52748314579,1083647
845733465_84911971996,1083793
248300641_49150211915,1084286
548963023_82130963534,1084969
516455037_5254156151,1085358
75007967_85847262169,1085528
130401844_15032318506,1085682
394465304_34037680882,1085768
716309080_82381498290,1086000
868467778_76971239080,1086941
681462985_3410942520,1087085
576382407_24376643038,1087096
990312586_7686044060,1087333
768150541_71778452100,1087634
197662602_94201057491,1087710
416652535_41062049992,1087732
259147462_5596836907,1087862
298141564_64984817218,1088201
83811183_24135277140,1088213
976771967_27401269661,1088380
879351904_50090746897,1088466
635424405_80364600073,1088644
323604885_73793083684,1088728
290773130_2513505031,1088932
531049524_80213791015,1089084
579234711_99371180213,1089344
498523797_40236898879,1089374
191221337_30478188908,1089784
3796471_90432929948,1089812
54663925_24638294399,1090208
771725571_75683752271,1090478
234365356_46640304800,1090770
845768925_65431200977,1090782
993983193_84482869187,1091222
480267457_54005226711,1091527
920128932_17736829901,1091552
427144333_724852677,1091725
943504567_45923009542,1091911
308706587_27725297098,1092660
925127295_23098730774,1092703
364540992_81293941904,1092899
633604764_23310479059,1093152
529891132_73315634620,1093520
10175008_80273507503,1093974
479109507_77024693839,1094461
132218805_74556487272,1094746
637179891_56556183250,1095055
828853528_23180304205,1095055
361219692_54180206515,1095148
788339529_50542097837,1095148
171821682_85335414081,1095432
521363296_47761781212,1095432
405243138_79594739211,1095564
842677019_71773380285,1095564
213648207_33249569535,1095601
646815869_27513663621,1096180
505998804_26391628720,1096215
633893814_12795166326,1096393
885834184_82367151206,1096427
580233378_72738970055,1096581
57322947_65611839970,1096862
122832640_84832469815,1096870
121738937_31775646112,1096880
365416343_62717982665,1096936
677215491_71136734549,1097069
